PERMNO,date,NAMEENDT,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,SHRCLS,TSYMBOL,NAICS,PRIMEXCH,TRDSTAT,SECSTAT,PERMCO,ISSUNO,HEXCD,HSICCD,CUSIP,DCLRDT,DLAMT,DLPDT,DLSTCD,NEXTDT,PAYDT,RCRDDT,SHRFLG,HSICMG,HSICIG,DISTCD,DIVAMT,FACPR,FACSHR,ACPERM,ACCOMP,SHRENDDT,NWPERM,DLRETX,DLPRC,DLRET,TRTSCD,NMSIND,MMCNT,NSDINX,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,SHROUT,CFACPR,CFACSHR,OPENPRC,NUMTRD,RETX,vwretd,vwretx,ewretd,ewretx,sprtrn
14593,2020-01-13,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,311.14999,317.07001,316.95999,30502330,0.021364,316.95999,316.97000,4384027,4,4,311.64001,258765,0.021364,0.007077,0.007073,0.004614,0.004608,0.006976
14593,2020-01-14,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,312.17001,317.57001,312.67999,40621057,-0.013503,312.69000,312.70001,4384027,4,4,316.70001,345317,-0.013503,-0.000394,-0.000470,0.002920,0.002761,-0.001515
14593,2020-01-15,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,309.54999,315.50000,311.34000,30452727,-0.004286,311.48999,311.50000,4384027,4,4,311.85001,267127,-0.004286,0.001938,0.001921,0.003106,0.003084,0.001870
14593,2020-01-16,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,312.09000,315.70001,315.23999,27627154,0.012526,315.32001,315.35999,4384027,4,4,313.59000,210077,0.012526,0.008389,0.008356,0.009900,0.009840,0.008367
14593,2020-01-17,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,2020-03-26,,,,,1,6,64,1,315.00000,318.73999,318.73001,34420045,0.011071,318.66000,318.67001,4375480,4,4,316.26999,241162,0.011071,0.002523,0.002506,-0.000518,-0.000544,0.003862
14593,2020-01-21,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,316.00000,319.01999,316.57001,27674778,-0.006777,316.57001,316.59000,4375480,4,4,317.19000,213062,-0.006777,-0.003027,-0.003051,-0.004034,-0.004087,-0.002652
14593,2020-01-22,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,317.31000,319.98999,317.70001,25432169,0.003570,317.70001,317.70999,4375480,4,4,318.57999,210390,0.003570,0.000376,0.000350,-0.001240,-0.001260,0.000289
14593,2020-01-23,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,315.64999,319.56000,319.23001,26094188,0.004816,319.23999,319.29001,4375480,4,4,317.92001,199031,0.004816,0.001000,0.000943,-0.001272,-0.001344,0.001141
14593,2020-01-24,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,317.51880,323.32999,318.31000,36599802,-0.002882,318.25000,318.32999,4375480,4,4,320.25000,299346,-0.002882,-0.008836,-0.008888,-0.010013,-0.010049,-0.009042
14593,2020-01-27,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,304.88000,311.76999,308.95001,40414808,-0.029405,308.95001,308.97000,4375480,4,4,310.06000,384807,-0.029405,-0.014872,-0.014873,-0.013417,-0.013421,-0.015731
14593,2020-01-28,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,312.19000,318.39999,317.69000,40519265,0.028289,317.69000,317.76001,4375480,4,4,312.60001,356616,0.028289,0.009614,0.009600,0.007312,0.007306,0.010054
14593,2020-01-29,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,321.38000,327.85001,324.34000,54084956,0.020932,324.32001,324.34000,4375480,4,4,324.45001,467050,0.020932,-0.001160,-0.001178,-0.003777,-0.003802,-0.000867
14593,2020-01-30,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,318.75000,324.09000,323.87000,31655940,-0.001449,323.85999,323.89999,4375480,4,4,320.54401,283021,-0.001449,0.002780,0.002602,-0.003303,-0.003417,0.003134
14593,2020-01-31,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,308.29001,322.67999,309.51001,49774162,-0.044339,309.34000,309.39999,4375480,4,4,320.92999,484906,-0.044339,-0.016642,-0.016726,-0.014389,-0.014453,-0.017706
14593,2020-02-03,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,302.22000,313.48999,308.66000,43429346,-0.002746,308.67999,308.72000,4375480,4,4,304.29999,415918,-0.002746,0.007562,0.007308,0.004585,0.004418,0.007255
14593,2020-02-04,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,313.63449,319.64001,318.85001,34121782,0.033014,318.85001,318.85999,4375480,4,4,315.31000,291878,0.033014,0.014853,0.014843,0.010742,0.010721,0.014980
14593,2020-02-05,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,318.95001,324.76001,321.45001,29676769,0.008154,321.53000,321.57999,4375480,4,4,323.51999,273277,0.008154,0.009336,0.009318,0.011625,0.011596,0.011251
14593,2020-02-06,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,320.26480,325.22000,325.20999,26335234,0.011697,325.20001,325.22000,4375480,4,4,322.57001,217601,0.011697,0.002601,0.002446,-0.001729,-0.001809,0.003326
14593,2020-02-07,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,2020-01-28,,,,,2020-02-13,2020-02-10,0,,,1232,0.77000,0.00000,0.00000,,,,,,,,1,6,64,1,318.00000,323.39999,320.03000,29385908,-0.013560,320.03000,320.04001,4375480,4,4,322.37000,263901,-0.015928,-0.005527,-0.005683,-0.008712,-0.008782,-0.005401
14593,2020-02-10,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,313.85001,321.54999,321.54999,27300253,0.004750,321.54001,321.54999,4375480,4,4,314.17999,237527,0.004750,0.006756,0.006647,0.002496,0.002464,0.007326
14593,2020-02-11,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,318.70999,323.89999,319.60999,23553383,-0.006033,319.60001,319.60999,4375480,4,4,323.60001,233042,-0.006033,0.003402,0.003367,0.005309,0.005261,0.001688
14593,2020-02-12,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,321.47000,327.22000,327.20001,28389294,0.023748,327.19000,327.22000,4375480,4,4,321.47000,246670,0.023748,0.006406,0.006378,0.005858,0.005791,0.006463
14593,2020-02-13,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,323.35001,326.22000,324.87000,23664270,-0.007121,324.87000,324.95001,4375480,4,4,324.19000,219508,-0.007121,-0.000773,-0.001059,-0.001469,-0.001731,-0.001630
14593,2020-02-14,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,322.85001,325.98001,324.95001,20012702,0.000246,324.94000,324.95001,4375480,4,4,324.73999,177896,0.000246,0.001660,0.001527,-0.000396,-0.000496,0.001844
14593,2020-02-18,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,314.60999,319.75000,319.00000,38134455,-0.018311,319.00000,319.01001,4375480,4,4,315.35999,375756,-0.018311,-0.001944,-0.001987,-0.000244,-0.000286,-0.002920
14593,2020-02-19,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,320.00000,324.57001,323.62000,23475508,0.014483,323.62000,323.63000,4375480,4,4,320.00000,208733,0.014483,0.005179,0.005061,0.005293,0.005263,0.004706
14593,2020-02-20,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,318.20999,324.64999,320.29999,25104231,-0.010259,320.29999,320.32001,4375480,4,4,322.63000,245361,-0.010259,-0.002604,-0.002669,0.002578,0.002451,-0.003816
14593,2020-02-21,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,310.50000,320.45001,313.04999,32382677,-0.022635,313.03000,313.04001,4375480,4,4,318.62000,325124,-0.022635,-0.009789,-0.009838,-0.006579,-0.006638,-0.010518
14593,2020-02-24,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,289.23001,304.17999,298.17999,55358969,-0.047500,298.17001,298.17999,4375480,4,4,297.26001,595101,-0.047500,-0.031760,-0.031863,-0.025365,-0.025419,-0.033514
14593,2020-02-25,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,,,,,,1,6,0,1,286.13000,302.53000,288.07999,57562282,-0.033872,288.07999,288.09000,4375480,4,4,300.95001,627658,-0.033872,-0.029476,-0.029504,-0.026824,-0.026857,-0.030280
14593,2020-02-26,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,,,,,,1,6,64,1,286.50000,297.88000,292.64999,49617890,0.015864,292.63000,292.64999,4375480,4,4,286.53000,500977,0.015864,-0.005395,-0.005402,-0.008618,-0.008642,-0.003779
14593,2020-02-27,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,272.95999,286.00000,273.51999,80001860,-0.065368,273.04001,273.10999,4375480,4,4,281.10001,815806,-0.065368,-0.040987,-0.041165,-0.029388,-0.029535,-0.044163
14593,2020-02-28,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,256.37000,278.41000,273.35999,106327264,-0.000585,274.57999,274.63000,4375480,4,4,257.26001,1.13E6,-0.000585,-0.008552,-0.008690,-0.009691,-0.009804,-0.008238
14593,2020-03-02,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,277.72000,301.44000,298.81000,85232545,0.093101,298.78000,298.82001,4375480,4,4,282.28000,856971,0.093101,0.040304,0.040243,0.022813,0.022721,0.046039
14593,2020-03-03,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,285.79999,304.00000,289.32001,79720151,-0.031759,289.25000,289.32001,4375480,4,4,303.67001,844450,-0.031759,-0.024635,-0.024678,-0.013162,-0.013203,-0.028108
14593,2020-03-04,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,293.13000,303.39999,302.73999,54708936,0.046385,302.76001,302.91000,4375480,4,4,296.44000,508899,0.046385,0.037552,0.037499,0.022444,0.022401,0.042203
14593,2020-03-05,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,291.41000,299.54999,292.92001,46806481,-0.032437,292.92001,292.92999,4375480,4,4,295.51999,435421,-0.032437,-0.031529,-0.031701,-0.026674,-0.026765,-0.033922
14593,2020-03-06,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,281.23001,290.82001,289.03000,56478313,-0.013280,288.89999,289.00000,4375480,4,4,282.00000,554856,-0.013280,-0.017785,-0.017824,-0.021078,-0.021144,-0.017054
14593,2020-03-09,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,,,,,,1,6,65,1,263.00000,278.09000,266.17001,71558828,-0.079092,266.09000,266.10001,4375480,4,4,263.75000,742950,-0.079092,-0.079317,-0.079414,-0.085247,-0.085302,-0.075970
14593,2020-03-10,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,269.37000,286.44000,285.34000,71270996,0.072022,285.67001,285.69000,4375480,4,4,277.14001,699156,0.072022,0.044398,0.044320,0.024204,0.024161,0.049396
14593,2020-03-11,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,271.85999,281.22000,275.42999,64033461,-0.034731,275.29999,275.31000,4375480,4,4,277.39001,589314,-0.034731,-0.049958,-0.050022,-0.050931,-0.051037,-0.048868
14593,2020-03-12,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,248.00000,270.00000,248.23000,104451482,-0.098755,248.00000,248.12000,4375480,4,4,255.94000,1.1E6,-0.098755,-0.096841,-0.097022,-0.100597,-0.100861,-0.095113
14593,2020-03-13,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,252.95000,279.92001,277.97000,92561680,0.119808,278.04999,278.06000,4375480,4,4,264.89001,944304,0.119808,0.085502,0.085205,0.054602,0.054337,0.092871
14593,2020-03-16,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,240.00000,259.07999,242.21001,80551692,-0.128647,241.46001,241.47000,4375480,4,4,241.95000,839928,-0.128647,-0.118168,-0.118218,-0.107631,-0.107768,-0.119841
14593,2020-03-17,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,238.39999,257.60999,252.86000,80907982,0.043970,252.85001,252.86000,4375480,4,4,247.50999,829528,0.043970,0.053074,0.053029,0.035050,0.034924,0.059955
14593,2020-03-18,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,237.12000,250.00000,246.67000,74920302,-0.024480,249.00000,249.03000,4375480,4,4,239.77000,760243,-0.024480,-0.059610,-0.059622,-0.097954,-0.097985,-0.051831
14593,2020-03-19,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,242.61000,252.84000,244.78000,67827866,-0.007662,244.77000,244.78000,4375480,4,4,247.38499,665591,-0.007662,0.014319,0.014202,0.059286,0.059064,0.004708
14593,2020-03-20,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,228.00000,251.83000,229.24001,100272318,-0.063486,228.73000,228.74001,4375480,4,4,247.17999,863552,-0.063486,-0.037156,-0.037325,-0.012596,-0.012712,-0.043360
14593,2020-03-23,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,212.61000,228.49969,224.37000,83978689,-0.021244,223.42999,223.87000,4375480,4,4,228.08000,845188,-0.021244,-0.026878,-0.026964,-0.022939,-0.023269,-0.029294
14593,2020-03-24,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,234.30000,247.69000,246.88000,71791972,0.100325,246.87000,246.88000,4375480,4,4,236.36000,695559,0.100325,0.091556,0.091477,0.082175,0.082032,0.093828
14593,2020-03-25,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,244.30000,258.25000,245.52000,75687406,-0.005509,245.46001,245.55000,4375480,4,4,250.75000,756376,-0.005509,0.016379,0.016249,0.036478,0.036334,0.011535
14593,2020-03-26,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,246.36000,258.67999,258.44000,63019408,0.052623,258.45999,258.48001,4375480,4,4,246.52000,586067,0.052623,0.057470,0.057358,0.050235,0.050067,0.062414
14593,2020-03-27,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,2020-04-16,,,,,1,6,65,1,247.05000,255.87000,247.74001,50970706,-0.041402,247.62000,247.74001,4323987,4,4,252.75000,493057,-0.041402,-0.033038,-0.033044,-0.029879,-0.029934,-0.033687
14593,2020-03-30,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,249.39999,255.52000,254.81000,41921042,0.028538,254.69000,254.78999,4323987,4,4,250.74001,375049,0.028538,0.029038,0.028781,0.009953,0.009577,0.033516
14593,2020-03-31,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,252.00000,262.48999,254.28999,49168898,-0.002041,254.28999,254.30000,4323987,4,4,255.60001,406346,-0.002041,-0.012277,-0.012356,0.000633,0.000589,-0.016013
14593,2020-04-01,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,239.13000,248.72000,240.91000,43978002,-0.052617,240.75999,240.82001,4323987,4,4,246.50000,462380,-0.052617,-0.045015,-0.045078,-0.050873,-0.051031,-0.044142
14593,2020-04-02,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,236.89999,245.14999,244.92999,41424453,0.016687,244.89000,244.94000,4323987,4,4,240.34000,381480,0.016687,0.019501,0.019376,0.008287,0.008253,0.022829
14593,2020-04-03,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,238.97411,245.70000,241.41000,32428323,-0.014371,241.42000,241.50000,4323987,4,4,242.80000,294553,-0.014371,-0.015754,-0.015848,-0.020541,-0.020577,-0.015137
14593,2020-04-06,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,249.38000,263.10999,262.47000,50353687,0.087237,262.37000,262.47000,4323987,4,4,250.89999,489347,0.087237,0.067894,0.067859,0.059138,0.059111,0.070331
14593,2020-04-07,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,259.00000,271.70001,259.42999,50624293,-0.011582,259.32999,259.42999,4323987,4,4,270.79999,470320,-0.011582,0.000476,0.000465,0.010586,0.010556,-0.001603
14593,2020-04-08,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,261.23001,267.37000,266.07001,42151786,0.025595,266.03000,266.07001,4323987,4,4,262.73999,391977,0.025595,0.033821,0.033608,0.037248,0.037196,0.034056
14593,2020-04-09,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,264.70001,270.07001,267.98999,40446131,0.007216,267.98999,268.00000,4323987,4,4,268.70001,416406,0.007216,0.018252,0.018135,0.034491,0.034419,0.014487
14593,2020-04-13,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,265.82999,273.70001,273.25000,32689382,0.019628,273.22000,273.25000,4323987,4,4,268.31000,346720,0.019628,-0.010146,-0.010165,-0.007105,-0.007128,-0.010105
14593,2020-04-14,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,278.04999,288.25000,287.04999,48660844,0.050503,287.04999,287.10001,4323987,4,4,280.00000,479551,0.050503,0.028171,0.028068,0.019400,0.019208,0.030573
14593,2020-04-15,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,280.63000,286.32999,284.42999,32742364,-0.009127,284.45001,284.54999,4323987,4,4,282.39999,314402,-0.009127,-0.023057,-0.023104,-0.026455,-0.026501,-0.022030
14593,2020-04-16,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,282.35019,288.19751,286.69000,39214816,0.007946,286.69000,286.72000,4323987,4,4,287.38000,382913,0.007946,0.004197,0.004189,-0.006668,-0.006709,0.005817
14593,2020-04-17,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,2020-06-25,,,,,1,6,65,1,276.85999,286.94501,282.79999,53719852,-0.013569,282.79999,282.88000,4334335,4,4,284.69000,575338,-0.013569,0.027687,0.027655,0.032660,0.032620,0.026794
14593,2020-04-20,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,276.85001,281.67999,276.92999,32441064,-0.020757,276.85001,276.85999,4334335,4,4,277.95001,361199,-0.020757,-0.015553,-0.015577,-0.011511,-0.011589,-0.017881
14593,2020-04-21,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,265.42999,277.25000,268.37000,45156556,-0.030910,268.35001,268.38000,4334335,4,4,276.28000,532536,-0.030910,-0.029210,-0.029232,-0.017875,-0.017925,-0.030675
14593,2020-04-22,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,272.20001,277.89999,276.10001,29252005,0.028804,276.04999,276.10001,4334335,4,4,273.60999,288360,0.028804,0.021875,0.021818,0.015250,0.015167,0.022930
14593,2020-04-23,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,274.87000,281.75000,275.03000,31149011,-0.003875,274.87000,274.98001,4334335,4,4,275.87000,318987,-0.003875,0.001250,0.001187,0.010179,0.010146,-0.000539
14593,2020-04-24,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,277.00000,283.01001,282.97000,31580110,0.028870,282.95001,282.97000,4334335,4,4,277.20001,307469,0.028870,0.013045,0.013024,0.009656,0.009611,0.013918
14593,2020-04-27,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,,,,,,1,6,64,1,279.95001,284.54001,283.17001,29220803,0.000707,283.16000,283.17001,4334335,4,4,281.79999,303031,0.000707,0.017511,0.017493,0.028557,0.028542,0.014714
14593,2020-04-28,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,,,,,,1,6,65,1,278.20001,285.82999,278.57999,27958780,-0.016209,278.54999,278.57001,4334335,4,4,285.07999,287317,-0.016209,-0.002298,-0.002303,0.012304,0.012293,-0.005242
14593,2020-04-29,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,283.89001,289.67001,287.73001,34259132,0.032845,287.56000,287.82999,4334335,4,4,284.73001,326623,0.032845,0.028865,0.028790,0.040460,0.040370,0.026584
14593,2020-04-30,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,288.35001,294.53000,293.79999,45665290,0.021096,293.82999,293.98999,4334335,4,4,289.95999,472656,0.021096,-0.013076,-0.013137,-0.019332,-0.019409,-0.009212
14593,2020-05-01,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,285.85001,299.00000,289.07001,59981883,-0.016099,289.07001,289.07999,4334335,4,4,286.25000,558824,-0.016099,-0.028041,-0.028171,-0.028944,-0.029083,-0.028059
14593,2020-05-04,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,286.31720,293.69000,293.16000,33386791,0.014149,293.16000,293.17001,4334335,4,4,289.17001,323839,0.014149,0.004810,0.004795,0.003996,0.003949,0.004250
