DlyCalDt;AAPL;AMZN;AVGO;BRK.A;BRK.B;GOOG;GOOGL;JPM;LLY;META;MSFT;NVDA;TSLA;UNH;V;XOM;ABBV;BAC;COST;CRM;CVX;HD;JNJ;MA;MRK;PG;ABT;ACN;ADBE;AMAT;AMD;AMGN;CAT;CSCO;DHR;DIS;GE;INTU;KO;MCD;NEE;NFLX;ORCL;PEP;QCOM;TMO;TXN;VZ;WFC;WMT;PFE;SP500
11/08/17;813420105.44;465003036.20;99512216.01;202247000.00;230309440.68;317964492.26;277208674.05;321703688.88;89345257.35;398405570.64;558412690.00;93576000.00;59723850.69;186006039.24;183101643.30;331384060.26;112410540.83;235034838.80;68760107.65;62804032.02;206991177.69;185167558.40;357240400.00;134871960.45;170619592.70;233218147.98;84335483.22;79225805.20;72269176.82;45944259.96;11579107.17;123628835.25;66691303.05;156803240.22;55450155.80;159602009.21;218180239.20;34924248.80;194455209.36;128210511.00;69061860.12;74001950.00;199553539.68;166086170.10;77818252.24;67580487.60;80084254.71;196056348.48;257827303.30;242365719.60;198430813.00;21676854300.00
14/08/17;825661695.80;472357654.00;102259123.23;204838530.00;232870769.58;320843729.78;279843391.85;325468980.36;89719593.61;404734359.75;566808135.96;101040000.00;60713490.60;186670966.02;186357921.90;331468802.38;112712933.62;240551163.60;69313173.31;64198254.50;206005776.13;184426314.30;358260320.00;137536875.11;171412790.55;234009670.05;85273702.44;80146604.34;73596438.96;46690800.86;12080900.04;125263307.25;67199539.83;158646811.84;55992014.00;158678730.60;219565510.56;35509728.52;195350923.20;128177908.20;69474786.04;73829250.00;202076915.70;167982098.40;79043387.85;67892583.60;81232699.95;198993522.24;262294853.80;243270069.30;198788883.64;21894245600.00
15/08/17;834700844.80;472088641.20;103392120.57;205165355.00;233107199.94;320687249.48;279590053.60;326313531.72;89961811.19;405326943.00;563958305.68;100188000.00;60468166.71;187432259.00;187748243.10;330663752.24;111948993.94;241043692.60;68861064.08;64518356.60;205740475.71;179536494.35;357991920.00;138050972.82;170947812.50;235413983.40;84821967.26;79955028.68;74188526.16;46797449.56;12327062.58;124073937.00;67164081.45;159892468.34;55964226.40;158850867.29;217660762.44;35146679.96;197014391.76;128471333.40;69939327.70;72749875.00;201994182.06;169592924.70;79515729.29;67709227.20;81133696.05;197769699.84;262344493.25;243481084.23;199206632.72;21883329200.00
16/08/17;831343446.60;469898108.40;103282081.26;205981264.00;234512647.08;322335508.64;281434952.15;324061394.76;88838802.41;402956610.00;567270270.60;99090000.00;60564961.17;186728785.74;189010508.40;328248601.82;112076317.22;238285530.20;70125214.16;65613817.12;202462120.52;182023248.75;360112280.00;138879824.23;171494845.50;236026774.68;86542035.83;80356719.58;74899030.80;47416012.02;11957818.77;125058998.25;67441838.76;161138124.84;56658916.40;159930633.80;217314444.60;35261730.56;197057044.80;129514623.00;70375715.32;73388865.00;203731588.50;169778241.00;78689131.77;68442652.80;81638615.94;197484141.28;261550262.05;244114129.02;199087275.84;21914003400.00
17/08/17;815382892.08;461438616.60;100645213.35;205380675.00;232700014.32;316778719.32;276484424.70;318994086.60;85656944.20;395632281.03;557642465.60;96882000.00;58730873.04;185697667.40;186888439.20;323121703.56;111169138.85;232867711.20;69602874.37;64646397.44;200718717.76;178938716.85;357079360.00;137316547.52;169142603.60;235082054.79;85638565.47;78848833.74;73137571.38;45986919.44;11683252.86;122446761.75;66862685.22;154660711.04;56207367.90;158647433.02;214284163.50;34377119.28;195606841.44;128691402.30;69732864.74;71709357.50;200835911.10;168766128.90;77154022.09;67447846.80;79351625.85;195362849.12;257132351.00;240255570.30;196640459.80;21574961500.00
18/08/17;813523410.00;460429818.60;101631491.61;205612913.00;233225415.12;316670921.78;276043318.10;319310793.36;84853222.23;396817447.53;558335667.56;96900000.00;57986557.02;183885982.84;187528718.70;324731803.84;111344208.36;232670699.60;68948852.28;64561036.88;201779919.44;176332406.95;355978920.00;137589334.06;168185295.85;236103373.59;84682971.82;78756135.84;73009285.82;47245374.10;11711656.23;122067330.75;67323644.16;151322351.62;56179580.30;157583315.30;212552574.30;34287635.48;194796433.68;128585443.20;70352253.62;71903645.00;201125478.84;167639976.00;76637398.64;67323008.40;79173418.83;194546967.52;256536677.60;239079915.69;194969463.48;21534741000.00
21/08/17;812025493.88;457941450.20;101733379.86;206507260.00;234249946.68;315276508.44;274460699.15;318923707.32;85194528.82;397694470.74;555716904.60;95490000.00;56384441.82;185052013.86;188827571.40;323630156.28;112521948.70;230306560.40;68944462.87;65272374.88;200453417.34;178376806.00;358179800.00;138428677.26;169498175.05;237099159.42;84926213.84;79207265.62;73645779.56;46189551.97;11408686.95;122702148.00;67134532.80;152866965.68;56325465.20;158318808.43;212033097.54;34747837.88;194839086.72;129074485.20;70596255.30;71998630.00;202283749.80;168580812.60;76725962.66;67884781.20;79094215.71;196382701.12;257231629.90;240285715.29;195506569.44;21560091100.00
22/08/17;825300129.84;464479422.00;104003450.07;208368240.00;237021435.90;321546152.46;280281518.00;322196343.84;86163399.14;402103290.12;563496171.04;97530000.00;56966877.45;187711720.98;190382535.90;325155514.44;114193066.75;234739321.40;69659936.70;66118867.10;201552519.08;179225650.05;361534800.00;140380150.20;170728999.30;236920428.63;86368291.53;79911769.66;75121063.50;47405347.15;11522300.43;124095827.25;68446492.86;155806715.02;57325818.80;160822614.83;212985471.60;35320534.20;194497862.40;130117774.80;70779256.56;73112545.00;203772955.32;168096139.20;77272107.45;68969314.80;79945649.25;197239376.80;259217207.90;241220209.98;197834028.60;21773607300.00
23/08/17;826333175.44;460204040.00;104708516.76;207960670.00;236404089.96;322349418.00;280931256.10;322583429.88;86042290.35;399898880.43;560107183.68;99480000.00;58872726.99;187181706.88;188754396.60;324604690.66;113827012.32;234049780.80;69954027.17;66204227.66;202026269.83;178257250.50;356435200.00;139614249.53;169990504.75;236026774.68;86246670.52;79324682.96;74553646.60;46946757.74;11815801.92;123315075.00;67814151.75;154062795.92;56839535.80;158835218.50;211167302.94;34648127.36;194241944.16;129441266.70;70216175.76;72991655.00;202986985.74;167198067.90;77094979.41;68586997.20;80084254.71;196953818.24;258274058.35;241039340.04;198371134.56;21698286200.00
24/08/17;822665863.56;457537931.00;103946392.65;206526561.90;234368161.86;320360379.52;279235380.05;322055585.28;86823992.54;397599657.42;559876116.36;99114000.00;58899428.91;187673174.50;188827571.40;323418300.98;114766021.51;234837827.20;66424941.53;66972472.70;203599122.32;177241028.75;356676760.00;139498839.84;171522197.15;235592714.19;85794935.34;79516258.62;74410558.86;46626811.64;11834737.50;124008266.25;67831880.94;155657236.24;56832588.90;158866516.08;210388087.80;34599550.44;193687454.64;129115238.70;70061328.54;72590127.50;203483387.58;165672772.20;77478756.83;68645515.20;80440668.75;197076200.48;258919371.20;236155851.66;198311456.12;21650351200.00
25/08/17;825713348.08;454083998.80;100195562.61;207446209.00;235904959.20;318486093.26;277330872.50;323357601.96;86746923.31;394233784.56;560877408.08;98286000.00;58085020.35;187297346.32;189065389.50;325070772.32;115354891.68;234148286.60;66916555.45;66936905.80;205096174.69;178914805.75;353429120.00;139278512.25;172151285.10;236205505.47;85742812.05;79961208.54;74726338.70;46189551.97;11768462.97;123855034.50;68168735.55;156653761.44;57075730.40;160259258.39;212033097.54;35020678.90;194369903.28;129449417.40;70432023.40;71648912.50;203690221.68;165145333.50;76799766.01;69137066.40;80173358.22;198585581.44;256983432.65;237030056.37;199266311.16;21684258100.00
28/08/17;834029365.16;454449087.60;99240891.75;206118915.00;234722807.40;317762806.54;276624505.85;322337102.40;86801972.76;396414490.92;560954430.52;98982000.00;57686160.42;188000819.58;189852018.60;324011495.82;116691786.12;233655757.60;66960449.55;66623917.08;204205523.28;180995071.45;353590160.00;140432609.15;173190647.80;236103373.59;87323885.18;79868510.64;74894096.74;46530827.81;11579107.17;125343571.50;68003263.11;157152024.04;57221615.30;160493990.24;211859938.62;35160914.60;193730107.68;130142226.90;70798025.92;72154060.00;203690221.68;164703425.40;76475031.27;69609111.60;79955549.64;198300022.88;256288480.35;235221356.97;199743738.68;21679258900.00
29/08/17;841467293.48;458311342.80;98620763.67;206161210.00;234617727.24;320363856.86;278895608.75;320577620.40;86482685.95;398334460.65;562648924.20;98820000.00;57969868.32;189581225.26;189833724.90;323926753.70;117598964.49;232276676.40;67403779.96;66744844.54;204395023.58;179141961.20;354851640.00;140422117.36;172643614.80;235720379.04;87132766.45;80128064.76;75066788.84;46946757.74;11503364.85;125671925.25;68558777.73;156853066.48;56957633.10;160509639.03;211600200.24;35188961.74;193858066.80;129905856.60;70722948.48;72883717.50;204558924.90;165131078.40;76475031.27;70424462.40;80222860.17;197892082.08;255246051.90;237452086.23;199922774.00;21719716500.00
30/08/17;843739993.80;464810884.20;100370993.58;207952980.00;236890085.70;323243094.38;281244203.35;321316602.84;88618604.61;402766983.36;570043078.44;99408000.00;58941150.66;188762112.56;189760550.10;322443766.60;117646710.72;235133344.60;67790048.04;67477522.68;204148673.19;179333250.00;351791880.00;140380150.20;172643614.80;234571395.39;87063268.73;80208402.94;75821700.02;48493163.89;11995689.93;126708063.75;69468876.15;159394205.74;57061836.60;160979102.73;210214928.88;35688710.78;193602148.56;130028117.10;70676025.08;75422407.50;206006763.60;164147476.50;76932612.04;71372454.00;81490110.09;196301112.96;254948215.20;236758751.46;199624381.80;21820160800.00
31/08/17;847097392.00;471060628.00;102839266.53;204944750.00;241626135.52;326636978.22;284704505.80;319838637.96;89499395.81;407626166.01;575896783.88;101664000.00;59395083.30;192308454.00;189376382.40;323418300.98;120035353.50;252039500.00;68799612.34;67925665.62;203940222.86;176669453.66;355281080.00;139855560.70;174168826.44;235289791.78;88505346.42;80807849.36;76556874.96;48119893.44;12308127.00;129714324.75;69433417.77;160490383.46;57951039.80;156200277.20;212552574.30;36066072.30;194284597.20;129575220.09;70624409.34;75431042.50;208199205.06;164974272.30;77154022.09;74894737.98;81995029.98;195689201.76;253508671.15;233210860.14;201734078.08;21947284000.00
01/09/17;847355653.40;469931735.00;103108532.67;204651659.00;241052613.56;325944987.56;283735859.55;322688998.80;88167199.12;407744682.66;569503921.36;102276000.00;59311639.80;193130285.00;190071543.00;324435206.42;120226644.90;254149500.00;69183160.96;68295561.38;206100526.28;177742178.04;351684520.00;139792609.96;174087005.82;235952795.42;88922332.74;80399978.60;76425042.44;48098563.70;12488015.01;130400219.25;69900286.44;159948178.80;57819048.70;156663321.50;217660762.44;36180810.60;195265617.12;129445620.57;70460177.44;75443995.00;209398842.84;165131078.40;76829287.35;74438502.00;81717819.06;195485231.36;253012276.65;234107020.74;201971972.04;22003267600.00
05/09/17;837180154.24;463696402.60;101607169.95;200636720.00;236050968.56;322853632.30;280603406.60;314982467.64;87880941.98;404663249.76;566962180.84;99546000.00;58342026.33;192704866.60;188443403.70;327019841.08;119955648.75;245920500.00;69576644.56;68416488.84;207389128.32;180276636.74;348651600.00;139184086.14;173514261.48;236437298.08;88661716.29;80196043.22;76040600.72;47437341.76;12232384.68;128962759.50;69912105.90;156580848.72;57700951.40;156817669.60;214370742.96;36089019.96;195862759.68;128870522.70;70507100.84;75349010.00;210681214.26;165173843.70;73847632.01;74446506.14;81034692.15;193200762.88;248693644.50;238378719.60;201020396.20;21841079600.00
06/09/17;836302065.48;464911764.00;101741803.02;200392100.00;235797551.88;322631082.54;280764350.90;317093846.04;88640624.39;407910605.97;565344709.60;99486000.00;57497578.11;191805686.80;188754396.60;333799210.68;122825019.75;246975500.00;69674883.98;68160407.16;211842385.37;184555746.08;350718280.00;139425397.31;174550656.00;236437298.08;88939707.17;81030324.32;75784306.24;47703963.51;12175577.94;130159426.50;69132021.54;157818837.72;58367853.80;156663321.50;215756014.32;35987030.36;196033371.84;128157725.34;69563940.50;77391187.50;211012148.82;165858088.50;74467580.15;75803207.87;81252500.73;191365029.28;247601576.60;239215136.16;202150392.51;21909389800.00
07/09/17;832944667.28;470517798.60;100587222.45;196677500.00;232062990.28;325461637.30;283109965.05;311533882.92;89774643.06;410565378.93;572584818.96;99948000.00;58512251.07;191602646.20;191278927.20;334858487.18;130365089.10;242333500.00;69859093.04;68807724.74;211861335.40;186170726.74;354797960.00;143244408.87;175423409.28;237074801.58;89460940.07;82958440.64;76627120.78;48226542.14;11957818.77;131859569.25;69598890.21;157274122.56;59118119.00;149810265.86;207963862.92;35951334.00;197398269.12;129518520.30;70145790.66;77283250.00;213990559.86;166770414.90;74364255.46;76275452.13;81183198.00;188468649.60;246608787.60;239334624.24;202150392.51;21908172600.00
08/09/17;819360117.64;463999042.00;99591753.69;199018000.00;234076986.00;322175551.00;280582543.45;311146796.88;91294007.88;405208426.35;569812011.12;98214000.00;57308995.80;191196565.00;191041109.10;333968694.92;136040067.30;241489500.00;68995064.83;68594323.34;209928432.34;188210081.88;351550320.00;143968342.38;175287041.58;236743299.76;90381784.86;82637087.92;76563047.16;47298698.45;11598042.75;131808492.00;69628438.86;155887574.88;60271304.40;149825700.67;206232273.72;36094119.44;197483575.20;129364620.87;69568632.84;76169335.00;213370057.56;163701920.00;73271965.88;76691667.41;80569373.82;188101502.88;246112393.10;235630493.76;202804600.90;21873000500.00
11/09/17;834184322.00;469792424.80;101072717.46;201486850.00;237238025.64;323072704.72;281142868.05;315967777.56;90974721.07;411276478.83;575819761.44;101400000.00;60695133.03;192965918.80;194187625.50;335790650.50;138686265.00;246448000.00;69016994.48;69504835.98;213225737.56;186689406.66;357535640.00;148972926.21;177632566.02;239675815.86;91128885.35;84188232.78;77317144.38;48610477.46;11882076.45;136077090.75;70248960.51;159403463.64;60486658.30;149856570.29;205366479.12;36369491.36;198421942.08;130838815.41;71042027.60;78466245.00;217134438.18;164626870.00;74644708.19;77468068.99;81401006.58;188876590.40;251473453.70;236227934.16;204113017.68;22108043900.00
12/09/17;830878576.08;472011780.40;100827930.06;202272805.00;238251692.36;324112429.38;282144299.25;319838637.96;90468266.13;409972795.68;575203581.92;101766000.00;60538259.25;190925844.20;194297387.70;336849927.00;139881836.25;252672500.00;70192423.72;68893085.30;213168887.47;188504786.38;355978920.00;149424073.18;178532592.84;238451809.14;90781396.75;84182052.92;77041134.94;48685131.55;11645381.70;139367925.00;71472274.62;160492893.96;60625596.30;151091355.09;207011488.86;36303198.12;199275002.88;126626831.01;69976866.42;79938512.50;218292709.14;163645000.00;75131810.30;77656166.28;82064332.71;190875500.32;255990643.65;237811151.22;210357734.13;22183414300.00
13/09/17;824628650.20;480187848.00;100460748.96;202679750.00;238638486.24;325162586.06;283273889.80;320753568.60;90754523.27;410186125.65;579285771.24;102222000.00;61119026.01;191757343.80;193602227.10;337993945.62;141029584.65;256681500.00;71486273.07;68011026.18;216371442.54;188634456.36;355495800.00;146989977.90;178505319.30;238553809.70;90347036.00;83292153.08;77006633.76;49186380.44;11569639.38;138419347.50;70698099.99;159353944.08;60604755.60;152526792.42;208743078.06;36221606.44;199914798.48;127169529.00;69531094.12;79286570.00;218416809.60;162862350.00;75294177.67;76627634.29;81876225.30;192752028.00;255444609.70;238557951.72;208514055.94;22194968800.00
14/09/17;817552287.84;476637839.80;100750414.05;202583110.00;238171666.04;321692200.74;280201045.85;320120155.08;91459156.23;405232129.68;575896783.88;101640000.00;63023206.68;191177227.80;194059569.60;339349819.54;142225155.90;255732000.00;71214345.41;67790511.40;216883093.35;187880012.84;360139120.00;148427353.13;180332646.48;238553809.70;89808428.67;83341591.96;76370826.30;50178213.35;11607510.54;138229632.00;71200427.04;159403463.64;61445330.50;151106789.90;210041769.96;36226705.92;196673167.44;127169529.00;70173944.70;78850502.50;218375442.78;162492370.00;75987929.16;76715679.83;82460348.31;192466469.44;254600739.05;238020255.36;212498779.77;22169104600.00
15/09/17;825816652.64;474034180.20;102219138.45;204001000.00;239932245.08;320016122.86;278758508.05;322407481.68;90765533.16;406843956.12;580055995.64;108066000.00;63385351.47;191612314.80;192632661.00;339265077.42;139276080.15;257209000.00;71183643.90;67313914.94;217224193.89;186724771.20;360863800.00;148542762.82;180441740.64;237839805.78;89930049.68;83644405.10;76144104.26;50274197.18;11853673.08;136792172.25;71726393.01;160641452.64;61278604.90;152063748.12;207184647.78;36239454.62;196971738.72;127104729.24;70427331.06;78729612.50;201621880.68;163431550.00;77035936.73;76291460.41;83994908.76;195240466.88;256437398.70;240111296.76;210298260.64;22203893800.00
